conversation_id_str,created_at,full_text,in_reply_to_screen_name,lang,retweet_count,tweet_url,user_id_str,username,label_pakar,full_text_bersih
2.053e+18,2026-05-10T03:18:29.000Z,@Netizen_bawel Cita cita ya nak jadi damkar,Netizen_bawel,in,0,https://x.com/Goo9le_Fiv3/status/2053313700120195165,1.7203e+18,Goo9le_Fiv3,positif,@Netizen_bawel Cita cita ya nak jadi damkar
2.05335e+18,2026-05-10T07:11:06.000Z,@meotjiji kata aku mah satria coba daftar jadi damkar khusus di kerajaannya ian dehhhh wwkwkkwkwk,meotjiji,in,0,https://x.com/nyucatr0_0m/status/2053372241992368521,1.77442e+18,nyucatr0_0m,positif,@meotjiji kata aku mah satria coba daftar jadi damkar khusus di kerajaannya ian dehhhh wwkwkkwkwk
2.05364e+18,2026-05-11T03:53:22.000Z,@icelalopyu Pakpol apa damkar?,icelalopyu,in,0,https://x.com/SaigaiHaihai/status/2053684866324287806,1.99987e+18,SaigaiHaihai,netral,@icelalopyu Pakpol apa damkar?
2.05113e+18,2026-05-04T11:21:28.000Z,@Lase32029 Gaspol bang Damkar! https://t.co/OISJ0UKI8M,Lase32029,in,1,https://x.com/ApeAstronautz/status/2051260918328430790,1.42762e+18,ApeAstronautz,netral,@Lase32029 Gaspol bang Damkar! https://t.co/OISJ0UKI8M
2.05257e+18,2026-05-08T02:02:25.000Z,Peringatan Dini Tiga Harian Wilayah Ciayumajakuning dan Sumedang (08 - 10 Mei 2026) https://t.co/YzlFTxKRLf,,in,0,https://x.com/bmkgkertajati/status/2052569782076223644,987893905.0,bmkgkertajati,netral,Peringatan Dini Tiga Harian Wilayah Ciayumajakuning dan Sumedang (08 - 10 Mei 2026) https://t.co/YzlFTxKRLf
2.05332e+18,2026-05-10T03:59:50.000Z,ASLI dr awal kebakaran tu damkar nya pada kemana sihðŸ˜­ðŸ˜­ðŸ˜­,,in,0,https://x.com/shinscenes/status/2053324104791679388,1.93538e+18,shinscenes,negatif,ASLI dr awal kebakaran tu damkar nya pada kemana sihðŸ˜­ðŸ˜­ðŸ˜­
2.04969e+18,2026-04-30T03:04:46.000Z,"Petugas #pemadam kebakaran DKI melakukan pendataan dan evakuasi warga terdampak #kebakaran di Apartement Mediterania, Jakarta Barat. https://t.co/sXfZPlRB1W",,in,6,https://x.com/SonoraFM92/status/2049686368360734954,180696019.0,SonoraFM92,netral,"Petugas #pemadam kebakaran DKI melakukan pendataan dan evakuasi warga terdampak #kebakaran di Apartement Mediterania, Jakarta Barat. https://t.co/sXfZPlRB1W"
2.05297e+18,2026-05-10T11:57:58.000Z,"@angga_fzn Orang2 jahat semacam haji isam dkk makin kaya, sdgkan guru , nakes, damkar dimiskinkan. Rakyat dibiarkan bodoh biar nurut sama pemerintah walaupun proyeknya busuk smua",angga_fzn,in,0,https://x.com/LeonardoChandr2/status/2053444432146706856,1001926238.0,LeonardoChandr2,negatif,"@angga_fzn Orang2 jahat semacam haji isam dkk makin kaya, sdgkan guru , nakes, damkar dimiskinkan. Rakyat dibiarkan bodoh biar nurut sama pemerintah walaupun proyeknya busuk smua"
2.04968e+18,2026-04-30T02:30:38.000Z,Petugas Pemadam Kebakaran DKI @humasjakfire berusaha memadamkan #kebakaran di Apartemen Mediterania - Tanjung Duren - Jakarta Barat. (via @bbluueeyy) https://t.co/Rdj9XmlN26,,in,2,https://x.com/SonoraFM92/status/2049677781714587941,180696019.0,SonoraFM92,netral,Petugas Pemadam Kebakaran DKI @humasjakfire berusaha memadamkan #kebakaran di Apartemen Mediterania - Tanjung Duren - Jakarta Barat. (via @bbluueeyy) https://t.co/Rdj9XmlN26
2.05129e+18,2026-05-04T13:12:21.000Z,"Sport Center di Peterongan, Semarang, Jawa Tengah, dilaporkan terbakar. Dalam peristiwa itu, dua orang sempat terjebak di lantai tiga sebelum berhasil dievakuasi, sementara petugas pemadam kebakaran berhasil memadamkan api, Senin (4/5). ðŸŽ¥Joh https://t.co/52gBD3YSqd",,in,0,https://x.com/RadioElshinta/status/2051288825901818217,121640063.0,RadioElshinta,positif,"Sport Center di Peterongan, Semarang, Jawa Tengah, dilaporkan terbakar. Dalam peristiwa itu, dua orang sempat terjebak di lantai tiga sebelum berhasil dievakuasi, sementara petugas pemadam kebakaran berhasil memadamkan api, Senin (4/5). ðŸŽ¥Joh https://t.co/52gBD3YSqd"
2.05366e+18,2026-05-11T02:42:13.000Z,@prischamutiara kobong ? sini aku telponin damkar,prischamutiara,in,0,https://x.com/ratupatriaa/status/2053666959884202331,914679732.0,ratupatriaa,positif,@prischamutiara kobong ? sini aku telponin damkar
2.05115e+18,2026-05-04T03:49:28.000Z,Kalo di indo kan kalo manggil isilop gabisa mending panggil damkar aja yaa suruh semprot air ke orang2 yang ngintilin bangtan. Di semprot air pake pressure tinggi gitu juga mental,,in,0,https://x.com/juseaona/status/2051147168380342284,1.01484e+18,juseaona,positif,Kalo di indo kan kalo manggil isilop gabisa mending panggil damkar aja yaa suruh semprot air ke orang2 yang ngintilin bangtan. Di semprot air pake pressure tinggi gitu juga mental
2.05193e+18,2026-05-06T07:33:21.000Z,"Sebanyak 77 rumah warga di kawasan Pardede, Kampung Jawa Lama, Kota Lhokseumawe, Aceh, ludes dilahap si jago merah pada Rabu (6/5). Kebakaran hebat tersebut menyebabkan ratusan jiwa kehilangan tempat tinggal. Kobaran api baru dapat dipadamkan setelah petugas Pemadam Kebakaran https://t.co/nD8rlpOVY8",,in,1,https://x.com/Metro_TV/status/2051928288055169305,57261519.0,Metro_TV,positif,"Sebanyak 77 rumah warga di kawasan Pardede, Kampung Jawa Lama, Kota Lhokseumawe, Aceh, ludes dilahap si jago merah pada Rabu (6/5). Kebakaran hebat tersebut menyebabkan ratusan jiwa kehilangan tempat tinggal. Kobaran api baru dapat dipadamkan setelah petugas Pemadam Kebakaran https://t.co/nD8rlpOVY8"
2.05304e+18,2026-05-09T09:35:32.000Z,"@unmagnetism karna damkar kemana mana bawa strobo, biar selalu menyala",unmagnetism,in,0,https://x.com/duniathien/status/2053046201977844130,1.93086e+18,duniathien,positif,"@unmagnetism karna damkar kemana mana bawa strobo, biar selalu menyala"
2.05339e+18,2026-05-10T08:18:30.000Z,PANAS BANGET TOLONGGG DAMKAR TOLONGGGG,,in,0,https://x.com/arcticsmoon/status/2053389203430633749,1.69343e+18,arcticsmoon,negatif,PANAS BANGET TOLONGGG DAMKAR TOLONGGGG
2.05329e+18,2026-05-10T02:11:45.000Z,"@kuroumichan BERANI BANGET, udah cocok jadi damkar inimah kalau skillnya udah begini.",kuroumichan,in,0,https://x.com/Nocthread/status/2053296906424684808,1.30911e+18,Nocthread,positif,"@kuroumichan BERANI BANGET, udah cocok jadi damkar inimah kalau skillnya udah begini."
2.04801e+18,2026-04-25T11:52:47.000Z,"dialah pemadam kebakaran gue, ganteng bgt my sayangðŸ¥¹ðŸ¤ https://t.co/CGvfRca0cG",,in,170,https://x.com/sugarydumpie/status/2048007308316430510,1.71635e+18,sugarydumpie,positif,"dialah pemadam kebakaran gue, ganteng bgt my sayangðŸ¥¹ðŸ¤ https://t.co/CGvfRca0cG"
2.05293e+18,2026-05-10T01:58:19.000Z,@Urrangawak Itu dia bisa turunnya gak ya? Soalnya kucing ku gak bisa turun jadi harus dibantu damkarðŸ˜­ðŸ˜­,Urrangawak,in,0,https://x.com/anyaacantiik/status/2053293525983490420,1.89297e+18,anyaacantiik,positif,@Urrangawak Itu dia bisa turunnya gak ya? Soalnya kucing ku gak bisa turun jadi harus dibantu damkarðŸ˜­ðŸ˜­
2.05347e+18,2026-05-11T05:06:42.000Z,"@B3doel___ Apapun alasannya, ambulan dan mobil damkar wajib diberi jalan. 
klo sampai mereka menyalahgunakan sirine untuk hal yang bukan darurat, biarlah menjadi tanggung jawab moralnya sendiri.

tapi klo tot tot wuk wuk... hmmm.....ðŸ™„",B3doel___,in,0,https://x.com/semesta_hilang/status/2053703319873573014,1.24447e+18,semesta_hilang,positif,"@B3doel___ Apapun alasannya, ambulan dan mobil damkar wajib diberi jalan. 
klo sampai mereka menyalahgunakan sirine untuk hal yang bukan darurat, biarlah menjadi tanggung jawab moralnya sendiri.

tapi klo tot tot wuk wuk... hmmm.....ðŸ™„"
2.0516e+18,2026-05-06T02:05:11.000Z,"@Maylaffyou @meltinngyu @tirta_cipeng gpp panggil damkar aja, sekalian edukasi jga buat tetanggamu klo damkar tugasnya gk cuma madamin api aja hehe",Maylaffyou,in,0,https://x.com/hyunsuuukkkk/status/2051845701941035514,1.82225e+18,hyunsuuukkkk,positif,"@Maylaffyou @meltinngyu @tirta_cipeng gpp panggil damkar aja, sekalian edukasi jga buat tetanggamu klo damkar tugasnya gk cuma madamin api aja hehe"
2.05137e+18,2026-05-04T18:35:02.000Z,"ðŸ’™ top 3 best instansi yg masih pantas dihargai di indonesia

1. damkar
2. tim SAR
3. KAI ðŸ†•",,in,326,https://x.com/baseconvo/status/2051370030864924915,3543491593.0,baseconvo,positif,"ðŸ’™ top 3 best instansi yg masih pantas dihargai di indonesia

1. damkar
2. tim SAR
3. KAI ðŸ†•"
2.05126e+18,2026-05-04T11:01:01.000Z,"Ternyata sekarang adalah Hari Pemadam Kebakaran Internasional! Semoga sehat selalu ya, bapak2 damkar ðŸ™

Pernah suatu kali gua berurusan dengan damkar, dimana mereka membantu gua mencari lokasi dari suara anak kucing yang bersembunyi di mesin mobil.

Pas dicek, lokasinya agak https://t.co/cDmvfB3DvC",,in,147,https://x.com/pak_erte92/status/2051255773930680828,195743412.0,pak_erte92,positif,"Ternyata sekarang adalah Hari Pemadam Kebakaran Internasional! Semoga sehat selalu ya, bapak2 damkar ðŸ™

Pernah suatu kali gua berurusan dengan damkar, dimana mereka membantu gua mencari lokasi dari suara anak kucing yang bersembunyi di mesin mobil.

Pas dicek, lokasinya agak https://t.co/cDmvfB3DvC"
2.05223e+18,2026-05-07T08:03:21.000Z,@Imhereforreply @LambeSahamjja @kai Damkar juga masih lumayan ok kok kak.,Imhereforreply,in,0,https://x.com/AdinataMila/status/2052298225978409357,1.76266e+18,AdinataMila,netral,@Imhereforreply @LambeSahamjja @kai Damkar juga masih lumayan ok kok kak.
2.05203e+18,2026-05-07T11:20:46.000Z,@teacuptokyo Damkar halo(?)!ðŸ˜®â€ðŸ’¨ðŸ˜®â€ðŸ’¨ðŸ˜®â€ðŸ’¨ðŸ˜®â€ðŸ’¨ðŸ˜®â€ðŸ’¨,teacuptokyo,in,0,https://x.com/udahle_gal/status/2052347908272644339,1.89441e+18,udahle_gal,netral,@teacuptokyo Damkar halo(?)!ðŸ˜®â€ðŸ’¨ðŸ˜®â€ðŸ’¨ðŸ˜®â€ðŸ’¨ðŸ˜®â€ðŸ’¨ðŸ˜®â€ðŸ’¨
2.0524e+18,2026-05-07T15:07:14.000Z,"Seorang petugas pemadam kebakaran di Gunungkidul bernama Rudi Indratna dilaporkan pingsan saat mengendarai sepeda motor usai menjalani piket malam.

Selengkapnya di video berikut ini!
#ForYourInformation #CariBeritaditvOne #Gunungkidul #Wonosari #PemadamKebakaran #FYI02 #ZA03 https://t.co/dL8YloDu44",,in,2,https://x.com/tvOneNews/status/2052404897459601780,55507370.0,tvOneNews,netral,"Seorang petugas pemadam kebakaran di Gunungkidul bernama Rudi Indratna dilaporkan pingsan saat mengendarai sepeda motor usai menjalani piket malam.

Selengkapnya di video berikut ini!
#ForYourInformation #CariBeritaditvOne #Gunungkidul #Wonosari #PemadamKebakaran #FYI02 #ZA03 https://t.co/dL8YloDu44"
2.05113e+18,2026-05-04T08:57:27.000Z,@Lase32029 Berani-beraninya menghalangi mobil pemadam kebakaran,Lase32029,in,1,https://x.com/Ruq4yy4/status/2051224676010233960,1.61165e+18,Ruq4yy4,negatif,@Lase32029 Berani-beraninya menghalangi mobil pemadam kebakaran
2.05193e+18,2026-05-06T15:29:01.000Z,"@adanginyah Masa ga paham Bro ? Semisal kerja sebagai Damkar, saat belum ada panggilan utk madamin kebakaran, kendaraannya siapa yang bersihkan ? Ya pasti orang Damkar itu sendiri kan ?",adanginyah,in,0,https://x.com/Patihs7/status/2052047994690969781,1.9751e+18,Patihs7,netral,"@adanginyah Masa ga paham Bro ? Semisal kerja sebagai Damkar, saat belum ada panggilan utk madamin kebakaran, kendaraannya siapa yang bersihkan ? Ya pasti orang Damkar itu sendiri kan ?"
2.0512e+18,2026-05-04T08:05:18.000Z,@mukaikhlas damkar artinya damn kebakarðŸ”¥,mukaikhlas,in,2,https://x.com/cursskkied/status/2051211552486019452,287093780.0,cursskkied,negatif,@mukaikhlas damkar artinya damn kebakarðŸ”¥
2.05147e+18,2026-05-05T01:10:20.000Z,"keinget waktu dokumentasi profesi trus akhirnya milih damkar, hari itu ternyata ada rescue trus aku ikut masuk mobil damkar nya wkwk ikutan panik anjirrðŸ“ˆðŸ“ˆ https://t.co/o67tDARDzG",,in,0,https://x.com/grchlnerruby_/status/2051469510763511869,1.8987e+18,grchlnerruby_,netral,"keinget waktu dokumentasi profesi trus akhirnya milih damkar, hari itu ternyata ada rescue trus aku ikut masuk mobil damkar nya wkwk ikutan panik anjirrðŸ“ˆðŸ“ˆ https://t.co/o67tDARDzG"
2.0526e+18,2026-05-08T03:52:48.000Z,Bersyukur banget Alhamdulillah sadar ada api pas belum telalu besar apinya + rumah deket kelurahan yang ada standby 1 pasukan damkar beserta mobilnya. Api jadi cepet padam dan nggak terlalu gede kebakarannya ðŸ˜­ðŸ˜­ðŸ˜­,,in,0,https://x.com/Pacinggembul22/status/2052597560871997603,1.25684e+18,Pacinggembul22,positif,Bersyukur banget Alhamdulillah sadar ada api pas belum telalu besar apinya + rumah deket kelurahan yang ada standby 1 pasukan damkar beserta mobilnya. Api jadi cepet padam dan nggak terlalu gede kebakarannya ðŸ˜­ðŸ˜­ðŸ˜­
2.04967e+18,2026-04-30T02:14:26.000Z,"Ada apartemen kebakaran.
Liat lansia pada keluar lewat jendela dibantu tangga monyet dan tim damkar, ada yg sambil turunin oksigen.
Dibawah ada ibuÂ² sama suster pengasuh bawa anakÂ² keluar dari pagar.
Pinggir jalan kanan kiri mobil pemadam, mobil ambulan, polisi.

Semoga lekas https://t.co/KdTXDVORa6",,in,0,https://x.com/rembunja/status/2049673702749700126,1.32249e+18,rembunja,positif,"Ada apartemen kebakaran.
Liat lansia pada keluar lewat jendela dibantu tangga monyet dan tim damkar, ada yg sambil turunin oksigen.
Dibawah ada ibuÂ² sama suster pengasuh bawa anakÂ² keluar dari pagar.
Pinggir jalan kanan kiri mobil pemadam, mobil ambulan, polisi.

Semoga lekas https://t.co/KdTXDVORa6"
2.05254e+18,2026-05-08T00:04:37.000Z,"Masih pagi lhoo padahal, udh dar der dor aja, untung damkar deket rumah ðŸ˜­ðŸ˜­ https://t.co/fplFMoVlUH",,in,0,https://x.com/Pacinggembul22/status/2052540137624752588,1.25684e+18,Pacinggembul22,positif,"Masih pagi lhoo padahal, udh dar der dor aja, untung damkar deket rumah ðŸ˜­ðŸ˜­ https://t.co/fplFMoVlUH"
2.05112e+18,2026-05-05T08:32:37.000Z,"@cozyaltruis Di negara serba rusak birokrasinya ini gue cuman percaya damkar, timsar, sama kai. ðŸ¥²",cozyaltruis,in,3,https://x.com/bravemaru99/status/2051580816787186074,1.03395e+18,bravemaru99,positif,"@cozyaltruis Di negara serba rusak birokrasinya ini gue cuman percaya damkar, timsar, sama kai. ðŸ¥²"
2.05304e+18,2026-05-09T09:35:02.000Z,@unmagnetism Damkar hatersnyaa pemerintah un,unmagnetism,in,0,https://x.com/americanoaddctd/status/2053046072847823038,910031282.0,americanoaddctd,negatif,@unmagnetism Damkar hatersnyaa pemerintah un
2.05312e+18,2026-05-09T15:43:07.000Z,@dramacoKR bangun gedung damkar di depan istana sekarang jugaa!!! cape kebakaran muluðŸ˜­,dramacoKR,in,0,https://x.com/zaiolts/status/2053138704546546079,1.81344e+18,zaiolts,negatif,@dramacoKR bangun gedung damkar di depan istana sekarang jugaa!!! cape kebakaran muluðŸ˜­
2.05241e+18,2026-05-10T04:29:42.000Z,"@ellagqross @_ Halo dd, salam kenal juga! Lucu banget ada anak tk disini :3 di tk udah di ajarin apa aja dd? Coba kakak pengen tau. Wkwk kalau telpon damkar ya gapapa nanti kita main hujan2an, kayanya es skrim! Kalau bisa kakak pengen makan semua rasa eskrim seharian. Lucu sekali editan nya ini",ellagqross,in,0,https://x.com/Hantaesfan/status/2053331624482525429,1.75527e+18,Hantaesfan,netral,"@ellagqross @_ Halo dd, salam kenal juga! Lucu banget ada anak tk disini :3 di tk udah di ajarin apa aja dd? Coba kakak pengen tau. Wkwk kalau telpon damkar ya gapapa nanti kita main hujan2an, kayanya es skrim! Kalau bisa kakak pengen makan semua rasa eskrim seharian. Lucu sekali editan nya ini"
2.05366e+18,2026-05-11T03:09:20.000Z,@ratupatriaa Damkar pun tak sanggup menghadapi kebakaran akibat kebodohan rezim,ratupatriaa,in,0,https://x.com/prischamutiara/status/2053673785031823747,43046044.0,prischamutiara,negatif,@ratupatriaa Damkar pun tak sanggup menghadapi kebakaran akibat kebodohan rezim
2.04799e+18,2026-04-25T10:32:26.000Z,"Aksi cepat petugas pemadam kebakaran di Kutai Timur, Kalimantan Timur, menjadi sorotan setelah berhasil mengevakuasi seekor buaya yang muncul di parit dekat permukiman warga. Dalam video yang beredar di media sosial, petugas terlihat sigap dan berani menangani situasi berbahaya https://t.co/uDLPuFxTYG",,in,2,https://x.com/antaranews/status/2047987089686577210,18071520.0,antaranews,positif,"Aksi cepat petugas pemadam kebakaran di Kutai Timur, Kalimantan Timur, menjadi sorotan setelah berhasil mengevakuasi seekor buaya yang muncul di parit dekat permukiman warga. Dalam video yang beredar di media sosial, petugas terlihat sigap dan berani menangani situasi berbahaya https://t.co/uDLPuFxTYG"
2.05187e+18,2026-05-06T15:51:02.000Z,"@bangherwin Yaah sejak Prabowo jadi presiden, memang citra TNI sudah makin hancur, apalagi sejak alumni TNI menjabat tinggi dan gagal, sekarang yg bisa dipercaya hanya damkar saja",bangherwin,in,0,https://x.com/OnePrasasti/status/2052053535962120515,1.06054e+18,OnePrasasti,positif,"@bangherwin Yaah sejak Prabowo jadi presiden, memang citra TNI sudah makin hancur, apalagi sejak alumni TNI menjabat tinggi dan gagal, sekarang yg bisa dipercaya hanya damkar saja"
2.05113e+18,2026-05-04T22:31:56.000Z,"@Lase32029 Kasih faham pak Damkar 
parahh sihh pengendara gitu ðŸ¤¦ðŸ¤¦",Lase32029,in,1,https://x.com/ankbetawiasli/status/2051429648345759980,202977787.0,ankbetawiasli,positif,"@Lase32029 Kasih faham pak Damkar 
parahh sihh pengendara gitu ðŸ¤¦ðŸ¤¦"
2.05345e+18,2026-05-10T21:17:09.000Z,"@Jelli_cent @FukusimaX Berdasarkan UU No. 22 Tahun 2009 tentang LLAJ Pasal 134 dan 135, ambulans yang membawa pasien darurat adalah kendaraan prioritas utama (urutan kedua setelah pemadam kebakaran) yang wajib didahulukan di jalan raya.",Jelli_cent,in,0,https://x.com/M_Katjasungkana/status/2053585156414599391,2191579651.0,M_Katjasungkana,positif,"@Jelli_cent @FukusimaX Berdasarkan UU No. 22 Tahun 2009 tentang LLAJ Pasal 134 dan 135, ambulans yang membawa pasien darurat adalah kendaraan prioritas utama (urutan kedua setelah pemadam kebakaran) yang wajib didahulukan di jalan raya."
2.05238e+18,2026-05-07T23:32:21.000Z,"@Caffeine_Lvr @neVerAl0nely___ Sampah? Yg bersihin nanti pasti OB, atau petugas kebersihan kota/kab. Tapi sapi? Yg bakalan sibuk disuruh bersihin jalanan pasti pemadam kebakaran karna harus disiram.
Ngatain polisi tolol tp lu lebih tolol, polisi bukan buat ngelindungin tp untuk keamanan lokasi demo",Caffeine_Lvr,in,1,https://x.com/4shottiesboiz/status/2052532015887683739,1.91539e+18,4shottiesboiz,netral,"@Caffeine_Lvr @neVerAl0nely___ Sampah? Yg bersihin nanti pasti OB, atau petugas kebersihan kota/kab. Tapi sapi? Yg bakalan sibuk disuruh bersihin jalanan pasti pemadam kebakaran karna harus disiram.
Ngatain polisi tolol tp lu lebih tolol, polisi bukan buat ngelindungin tp untuk keamanan lokasi demo"
2.05345e+18,2026-05-10T12:36:49.000Z,@lastcar132076 perlu di panggil damkar gak car?,lastcar132076,in,0,https://x.com/LeeMineral03/status/2053454208012267598,2.05287e+18,LeeMineral03,positif,@lastcar132076 perlu di panggil damkar gak car?
2.0522e+18,2026-05-07T01:41:11.000Z,"Upacara Peringatan HUT Satpol PP ke-76, Satlinmas ke-64, dan Damkar &amp; Penyelamatan ke-107 ðŸ”¥ðŸ‡®ðŸ‡©

Dedikasi tanpa henti untuk menjaga ketertiban, melindungi masyarakat, dan sigap dalam setiap keadaan. Terima kasih atas pengabdian yang luar biasa untuk Kota Denpasar.

#SatpolPP https://t.co/eIqUwzXs48",,in,0,https://x.com/DenpasarKota/status/2052202048914129331,474836414.0,DenpasarKota,positif,"Upacara Peringatan HUT Satpol PP ke-76, Satlinmas ke-64, dan Damkar &amp; Penyelamatan ke-107 ðŸ”¥ðŸ‡®ðŸ‡©

Dedikasi tanpa henti untuk menjaga ketertiban, melindungi masyarakat, dan sigap dalam setiap keadaan. Terima kasih atas pengabdian yang luar biasa untuk Kota Denpasar.

#SatpolPP https://t.co/eIqUwzXs48"
2.05299e+18,2026-05-09T13:23:36.000Z,"@Kosimatkasah Setelah DAMKAR kini sampah,
Gilak sikat habis semua",Kosimatkasah,in,0,https://x.com/RagaSukma_1/status/2053103596837937456,1.59383e+18,RagaSukma_1,negatif,"@Kosimatkasah Setelah DAMKAR kini sampah,
Gilak sikat habis semua"
2.05351e+18,2026-05-10T16:03:07.000Z,Sakit perut ðŸ˜­ lagi lama bgt dateng tuh damkar dah ah,,in,0,https://x.com/jehy0n/status/2053506126646554759,1.40788e+18,jehy0n,negatif,Sakit perut ðŸ˜­ lagi lama bgt dateng tuh damkar dah ah
2.04507e+18,2026-04-17T09:25:52.000Z,"Kebakaran mendadak terjadi di kompleks asrama Polri di kawasan Kalideres, Jakarta Barat, pada Jumat siang, 17 April 2026. Kepulan asap sempat terlihat membumbung, membuat petugas pemadam kebakaran langsung bergerak cepat ke lokasi.

Kepala Dinas Penanggulangan Kebakaran dan https://t.co/cUeBmvIBlk",,in,0,https://x.com/VIVAcoid/status/2045071234954576052,41730943.0,VIVAcoid,positif,"Kebakaran mendadak terjadi di kompleks asrama Polri di kawasan Kalideres, Jakarta Barat, pada Jumat siang, 17 April 2026. Kepulan asap sempat terlihat membumbung, membuat petugas pemadam kebakaran langsung bergerak cepat ke lokasi.

Kepala Dinas Penanggulangan Kebakaran dan https://t.co/cUeBmvIBlk"
2.0516e+18,2026-05-05T15:41:44.000Z,"@Maylaffyou @tirta_cipeng bapakku sering evakuasi sendiri kak, caranya semua lampu disekitar matikan, terus nanti lobang di sarangnya disumpel pake kapas yang dikasih bensin, tawonnya akan mabok terus diinjek2ðŸ˜­ðŸ˜­ðŸ˜­
tapi better panggil damkar ajasihhh",Maylaffyou,in,0,https://x.com/meltinngyu/status/2051688806253052010,1.33817e+18,meltinngyu,positif,"@Maylaffyou @tirta_cipeng bapakku sering evakuasi sendiri kak, caranya semua lampu disekitar matikan, terus nanti lobang di sarangnya disumpel pake kapas yang dikasih bensin, tawonnya akan mabok terus diinjek2ðŸ˜­ðŸ˜­ðŸ˜­
tapi better panggil damkar ajasihhh"
2.0531e+18,2026-05-10T02:32:01.000Z,"@KapudS640 Yang harusnya mahal: 
1. Gaji guru 
2. Gaji nakes
3. gaji damkar
4. saptam BCA 
5. Tim sar basarnas",KapudS640,in,0,https://x.com/cocoki24/status/2053302006115365032,2534190624.0,cocoki24,positif,"@KapudS640 Yang harusnya mahal: 
1. Gaji guru 
2. Gaji nakes
3. gaji damkar
4. saptam BCA 
5. Tim sar basarnas"
2.05343e+18,2026-05-10T14:13:16.000Z,@petanibakteri Kalo kek gt ularjya diambil damkar apa buat kamu son,petanibakteri,in,0,https://x.com/liwirr/status/2053478481569476969,1.33782e+18,liwirr,netral,@petanibakteri Kalo kek gt ularjya diambil damkar apa buat kamu son
2.05314e+18,2026-05-11T04:05:46.000Z,@is_pelssy ðŸ‘®ðŸ»â€â™‚ï¸ : mau panggil damkar tapiâ€¦,is_pelssy,in,0,https://x.com/JJChu3030/status/2053687986051797312,1.63763e+18,JJChu3030,netral,@is_pelssy ðŸ‘®ðŸ»â€â™‚ï¸ : mau panggil damkar tapiâ€¦
2.0512e+18,2026-05-04T07:17:27.000Z,"Gerak Cepat 112 dan Damkar Dipuji Wattimena: Hadir Tanpa Batas Waktu

https://t.co/uD1yu26Oxf",,in,0,https://x.com/PelitaMaluku/status/2051199512631464125,1.56246e+18,PelitaMaluku,positif,"Gerak Cepat 112 dan Damkar Dipuji Wattimena: Hadir Tanpa Batas Waktu

https://t.co/uD1yu26Oxf"
2.05312e+18,2026-05-10T07:37:56.000Z,@itszweedy Harusnya bangun kantor damkar sebelahnya istana ðŸ˜­,itszweedy,in,0,https://x.com/Ini__Mimi/status/2053378991562870906,7.56643e+17,Ini__Mimi,positif,@itszweedy Harusnya bangun kantor damkar sebelahnya istana ðŸ˜­
2.05307e+18,2026-05-10T11:06:12.000Z,@gilabola_ina Besok pasti ada club damkar dan club Satpol-PP,gilabola_ina,in,0,https://x.com/romierohman02/status/2053431406043537707,8.29055e+17,romierohman02,netral,@gilabola_ina Besok pasti ada club damkar dan club Satpol-PP
2.05191e+18,2026-05-06T07:14:55.000Z,@MyPaijoKun @InFebriyan128 Semoga lekas pulih pak Damkar.,MyPaijoKun,in,0,https://x.com/DeddyDjumadi4/status/2051923648693616889,1.6039e+18,DeddyDjumadi4,positif,@MyPaijoKun @InFebriyan128 Semoga lekas pulih pak Damkar.
2.05295e+18,2026-05-09T06:52:20.000Z,@tir_mcdohll Dan damkar kah ahlinya menurut anda ?ðŸ˜,tir_mcdohll,in,0,https://x.com/L1L178/status/2053005128379314258,2826562393.0,L1L178,negatif,@tir_mcdohll Dan damkar kah ahlinya menurut anda ?ðŸ˜
2.05335e+18,2026-05-10T10:20:12.000Z,"@kolektorkcebong tenang, ak tawu no hp damkar",kolektorkcebong,in,0,https://x.com/anthrblue/status/2053419830540390688,1.70012e+18,anthrblue,positif,"@kolektorkcebong tenang, ak tawu no hp damkar"
2.052e+18,2026-05-06T17:48:32.000Z,@yaniarsim @lapor_resPati @DivHumas_Polri BISA KERJA GA SI KALEAN !!!! JING SAMA DAMKAR AJA BAGUSAN DAMKAR !! MENDING SURUH NYARI DAMKAR AJA PASTI CPET KTMU ! GA GUNA POLISI,yaniarsim,in,4,https://x.com/chiko_adam7969/status/2052083104823857169,1.91746e+18,chiko_adam7969,positif,@yaniarsim @lapor_resPati @DivHumas_Polri BISA KERJA GA SI KALEAN !!!! JING SAMA DAMKAR AJA BAGUSAN DAMKAR !! MENDING SURUH NYARI DAMKAR AJA PASTI CPET KTMU ! GA GUNA POLISI
2.05303e+18,2026-05-10T05:36:36.000Z,"@CakD3pp Kenapa bukan DAMKAR saja, lebih heroik ðŸ˜Š",CakD3pp,in,0,https://x.com/dodokdoank/status/2053348459890246022,17424768.0,dodokdoank,positif,"@CakD3pp Kenapa bukan DAMKAR saja, lebih heroik ðŸ˜Š"
2.05163e+18,2026-05-05T19:38:39.000Z,"@Zeefire02 Sran w jgn panggil damkar,panggil pemuda pancasila aj tuk usir tu tikus",Zeefire02,in,0,https://x.com/RezaFahHsb01/status/2051748429685272678,1.4445e+18,RezaFahHsb01,negatif,"@Zeefire02 Sran w jgn panggil damkar,panggil pemuda pancasila aj tuk usir tu tikus"
