conversation_id_str,created_at,full_text,in_reply_to_screen_name,lang,retweet_count,tweet_url,user_id_str,username,label_pakar,full_text_bersih,text_clean,text_normal,text_stopword,text_stemmed,skor_sentimen,label_sentimen,label_otomatis
2.05148e+18,2026-05-05T01:44:39.000Z,"Respons cepat kesiapsiagaan.
Pemkot Batu mengimbau tempat wisata &amp; penginapan pasang Smart Button Emergency Kebakaran
ðŸ“Œ Batas pemasangan: Desember 2026
ðŸ“ž 0811-3114-9113 / 0341-512111
ðŸ“§ damkar.batu@gmail.com

#PemkotBatu #KotaBatu #DamkarKotaBatu #SmartButtonEmergency #MbatuSae https://t.co/byXWiQ1jR7",,in,0,https://x.com/pemkotbatukota/status/2051478148542603325,8.16646e+17,pemkotbatukota,positif,"Respons cepat kesiapsiagaan.
Pemkot Batu mengimbau tempat wisata &amp; penginapan pasang Smart Button Emergency Kebakaran
ðŸ“Œ Batas pemasangan: Desember 2026
ðŸ“ž 0811-3114-9113 / 0341-512111
ðŸ“§ damkar.batu@gmail.com

#PemkotBatu #KotaBatu #DamkarKotaBatu #SmartButtonEmergency #MbatuSae https://t.co/byXWiQ1jR7",respons cepat kesiapsiagaan pemkot batu mengimbau tempat wisata amp penginapan pasang smart button emergency kebakaran batas pemasangan desember damkar batu com pemkotbatu kotabatu damkarkotabatu smartbuttonemergency mbatusae,respons cepat kesiapsiagaan pemkot batu mengimbau tempat wisata amp penginapan pasang smart button emergency kebakaran batas pemasangan desember damkar batu com pemkotbatu kotabatu damkarkotabatu smartbuttonemergency mbatusae,respons cepat kesiapsiagaan pemkot batu mengimbau tempat wisata amp penginapan pasang smart button emergency kebakaran batas pemasangan desember damkar batu com pemkotbatu kotabatu damkarkotabatu smartbuttonemergency mbatusae,respons cepat siapsiagaan mkot batu ngimbau tempat wisata amp nginapan pasang smart button emergency bakaran batas masangan desember damkar batu com mkotbatu kotabatu damkarkotabatu smartbuttonemergency mbatusae,1,positif,positif
2.05192e+18,2026-05-06T07:01:25.000Z,"Dinas Satpol dan Damkar Kota Sukabumi perkuat kolaborasi dengan KPPBC TMP A Bogor, dalam pemberantasan peredaran rokok ilegal.
Berita : https://t.co/KZcikh79E0 https://t.co/PNHUL7PzGB",,in,0,https://x.com/Pemkot_Sukabumi/status/2051920250015482214,2997769430.0,Pemkot_Sukabumi,positif,"Dinas Satpol dan Damkar Kota Sukabumi perkuat kolaborasi dengan KPPBC TMP A Bogor, dalam pemberantasan peredaran rokok ilegal.
Berita : https://t.co/KZcikh79E0 https://t.co/PNHUL7PzGB",dinas satpol dan damkar kota sukabumi perkuat kolaborasi dengan kppbc tmp a bogor dalam pemberantasan peredaran rokok ilegal berita,dinas satpol dan damkar kota sukabumi perkuat kolaborasi dengan kppbc tmp a bogor dalam pemberantasan peredaran rokok ilegal berita,dinas satpol damkar kota sukabumi perkuat kolaborasi kppbc tmp a bogor pemberantasan peredaran rokok ilegal berita,nas satpol damkar kota sukabum rkuat kolaboras kppbc tmp a bogor mberantasan redaran rokok ilegal berita,0,netral,netral
2.05329e+18,2026-05-10T03:36:15.000Z,"@RagilSemar Damkar, ikhlas lah pokoknya pajak gw buat bayar damkar",RagilSemar,in,0,https://x.com/Zhe_LeeCrystal/status/2053318169704693808,1.72212e+18,Zhe_LeeCrystal,positif,"@RagilSemar Damkar, ikhlas lah pokoknya pajak gw buat bayar damkar",damkar ikhlas lah pokoknya pajak gw buat bayar damkar,damkar ikhlas lah pokoknya pajak saya buat bayar damkar,damkar ikhlas lah pokoknya pajak buat bayar damkar,damkar ikhlas  pokok pajak buat bayar damkar,0,netral,netral
2.05172e+18,2026-05-05T17:55:08.000Z,"Ucapan Terimakasih Kepada Bapak Presiden Atas Bantuan Mobil Damkar di Jajaran Kodam XII/Tpr.

@Puspen_TNI @tni_ad #tniprima #tniadprima #tnirakyatkuat #indonesiaemas2045 #kodamtanjungpura https://t.co/PzR7O9RFWU",,in,0,https://x.com/Kodam12Tpr/status/2051722375356686793,1.44899e+18,Kodam12Tpr,positif,"Ucapan Terimakasih Kepada Bapak Presiden Atas Bantuan Mobil Damkar di Jajaran Kodam XII/Tpr.

@Puspen_TNI @tni_ad #tniprima #tniadprima #tnirakyatkuat #indonesiaemas2045 #kodamtanjungpura https://t.co/PzR7O9RFWU",ucapan terimakasih kepada bapak presiden atas bantuan mobil damkar di jajaran kodam xii tpr tniprima tniadprima tnirakyatkuat indonesiaemas kodamtanjungpura,ucapan terimakasih kepada bapak presiden atas bantuan mobil damkar di jajaran kodam xii tpr tniprima tniadprima tnirakyatkuat indonesiaemas kodamtanjungpura,ucapan terimakasih kepada bapak presiden atas bantuan mobil damkar jajaran kodam xii tpr tniprima tniadprima tnirakyatkuat indonesiaemas kodamtanjungpura,ucapan imakasih pada bapak presiden atas bantuan mobil damkar jajaran kodam xi tpr tniprima tniadprima tnirakyatkuat indonesiaemas kodamtanjungpura,1,positif,positif
2.05137e+18,2026-05-05T13:05:25.000Z,"@baseconvo Kalau aku ada 5 kak.
1. Tenaga Pendidik
2. Damkar
3. Timsar
4. Nakes
5. KAI",baseconvo,in,10,https://x.com/2And1__131722/status/2051649468072931341,9.74552e+17,2And1__131722,positif,"@baseconvo Kalau aku ada 5 kak.
1. Tenaga Pendidik
2. Damkar
3. Timsar
4. Nakes
5. KAI",kalau aku ada kak tenaga pendidik damkar timsar nakes kai,kalau saya ada kak tenaga pendidik damkar timsar nakes kai,kalau ada kak tenaga pendidik damkar timsar nakes kai,kalau ada kak tenaga ndidik damkar timsar nakes ka,0,netral,netral
2.053e+18,2026-05-10T03:18:29.000Z,@Netizen_bawel Cita cita ya nak jadi damkar,Netizen_bawel,in,0,https://x.com/Goo9le_Fiv3/status/2053313700120195165,1.7203e+18,Goo9le_Fiv3,positif,@Netizen_bawel Cita cita ya nak jadi damkar,cita cita ya nak jadi damkar,cita cita ya nak jadi damkar,cita cita ya nak jadi damkar,cita cita ya nak jad damkar,0,netral,netral
2.05335e+18,2026-05-10T07:11:06.000Z,@meotjiji kata aku mah satria coba daftar jadi damkar khusus di kerajaannya ian dehhhh wwkwkkwkwk,meotjiji,in,0,https://x.com/nyucatr0_0m/status/2053372241992368521,1.77442e+18,nyucatr0_0m,positif,@meotjiji kata aku mah satria coba daftar jadi damkar khusus di kerajaannya ian dehhhh wwkwkkwkwk,kata aku mah satria coba daftar jadi damkar khusus di kerajaannya ian dehhhh wwkwkkwkwk,kata saya mah satria coba daftar jadi damkar khusus di kerajaannya ian dehhhh wwkwkkwkwk,kata mah satria coba daftar jadi damkar khusus kerajaannya ian dehhhh wwkwkkwkwk,kata mah satria coba daftar jad damkar khusus rajaan ian dehhhh wwkwkkwkwk,0,netral,netral
2.05364e+18,2026-05-11T03:53:22.000Z,@icelalopyu Pakpol apa damkar?,icelalopyu,in,0,https://x.com/SaigaiHaihai/status/2053684866324287806,1.99987e+18,SaigaiHaihai,netral,@icelalopyu Pakpol apa damkar?,pakpol apa damkar,pakpol apa damkar,pakpol apa damkar,pakpol apa damkar,0,netral,netral
2.05113e+18,2026-05-04T11:21:28.000Z,@Lase32029 Gaspol bang Damkar! https://t.co/OISJ0UKI8M,Lase32029,in,1,https://x.com/ApeAstronautz/status/2051260918328430790,1.42762e+18,ApeAstronautz,netral,@Lase32029 Gaspol bang Damkar! https://t.co/OISJ0UKI8M,gaspol bang damkar,gaspol bang damkar,gaspol bang damkar,gaspol bang damkar,0,netral,netral
2.05257e+18,2026-05-08T02:02:25.000Z,Peringatan Dini Tiga Harian Wilayah Ciayumajakuning dan Sumedang (08 - 10 Mei 2026) https://t.co/YzlFTxKRLf,,in,0,https://x.com/bmkgkertajati/status/2052569782076223644,987893905.0,bmkgkertajati,netral,Peringatan Dini Tiga Harian Wilayah Ciayumajakuning dan Sumedang (08 - 10 Mei 2026) https://t.co/YzlFTxKRLf,peringatan dini tiga harian wilayah ciayumajakuning dan sumedang mei,peringatan dini tiga harian wilayah ciayumajakuning dan sumedang mei,peringatan dini tiga harian wilayah ciayumajakuning sumedang mei,ringatan n tiga harian wilayah ciayumajakuning sumedang ,0,netral,netral
2.05332e+18,2026-05-10T03:59:50.000Z,ASLI dr awal kebakaran tu damkar nya pada kemana sihðŸ˜­ðŸ˜­ðŸ˜­,,in,0,https://x.com/shinscenes/status/2053324104791679388,1.93538e+18,shinscenes,negatif,ASLI dr awal kebakaran tu damkar nya pada kemana sihðŸ˜­ðŸ˜­ðŸ˜­,asli dr awal kebakaran tu damkar nya pada kemana sih,asli dr awal kebakaran tu damkar nya pada kemana sih,asli dr awal kebakaran tu damkar nya kemana sih,asl dr awal bakaran tu damkar  mana sih,0,netral,netral
2.04969e+18,2026-04-30T03:04:46.000Z,"Petugas #pemadam kebakaran DKI melakukan pendataan dan evakuasi warga terdampak #kebakaran di Apartement Mediterania, Jakarta Barat. https://t.co/sXfZPlRB1W",,in,6,https://x.com/SonoraFM92/status/2049686368360734954,180696019.0,SonoraFM92,netral,"Petugas #pemadam kebakaran DKI melakukan pendataan dan evakuasi warga terdampak #kebakaran di Apartement Mediterania, Jakarta Barat. https://t.co/sXfZPlRB1W",petugas pemadam kebakaran dki melakukan pendataan dan evakuasi warga terdampak kebakaran di apartement mediterania jakarta barat,petugas pemadam kebakaran dki melakukan pendataan dan evakuasi warga terdampak kebakaran di apartement mediterania jakarta barat,petugas pemadam kebakaran dki melakukan pendataan evakuasi warga terdampak kebakaran apartement mediterania jakarta barat,tugas madam bakaran dk laku ndataan evakuas warga dampak bakaran apartement diterania jakarta barat,0,netral,netral
2.05297e+18,2026-05-10T11:57:58.000Z,"@angga_fzn Orang2 jahat semacam haji isam dkk makin kaya, sdgkan guru , nakes, damkar dimiskinkan. Rakyat dibiarkan bodoh biar nurut sama pemerintah walaupun proyeknya busuk smua",angga_fzn,in,0,https://x.com/LeonardoChandr2/status/2053444432146706856,1001926238.0,LeonardoChandr2,negatif,"@angga_fzn Orang2 jahat semacam haji isam dkk makin kaya, sdgkan guru , nakes, damkar dimiskinkan. Rakyat dibiarkan bodoh biar nurut sama pemerintah walaupun proyeknya busuk smua",orang jahat semacam haji isam dkk makin kaya sdgkan guru nakes damkar dimiskinkan rakyat dibiarkan bodoh biar nurut sama pemerintah walaupun proyeknya busuk smua,orang jahat semacam haji isam dkk makin kaya sdgkan guru nakes damkar dimiskinkan rakyat dibiarkan bodoh biar nurut sama pemerintah walaupun proyeknya busuk smua,orang jahat semacam haji isam dkk makin kaya sdgkan guru nakes damkar dimiskinkan rakyat dibiarkan bodoh biar nurut sama pemerintah walaupun proyeknya busuk smua,orang jahat semacam haj isam dkk makin kaya sdg guru nakes damkar miskin rakyat biar bodoh biar nurut sama merintah walaupun proyek busuk smua,0,netral,netral
2.04968e+18,2026-04-30T02:30:38.000Z,Petugas Pemadam Kebakaran DKI @humasjakfire berusaha memadamkan #kebakaran di Apartemen Mediterania - Tanjung Duren - Jakarta Barat. (via @bbluueeyy) https://t.co/Rdj9XmlN26,,in,2,https://x.com/SonoraFM92/status/2049677781714587941,180696019.0,SonoraFM92,netral,Petugas Pemadam Kebakaran DKI @humasjakfire berusaha memadamkan #kebakaran di Apartemen Mediterania - Tanjung Duren - Jakarta Barat. (via @bbluueeyy) https://t.co/Rdj9XmlN26,petugas pemadam kebakaran dki berusaha memadamkan kebakaran di apartemen mediterania tanjung duren jakarta barat via,petugas pemadam kebakaran dki berusaha memadamkan kebakaran di apartemen mediterania tanjung duren jakarta barat via,petugas pemadam kebakaran dki berusaha memadamkan kebakaran apartemen mediterania tanjung duren jakarta barat via,tugas madam bakaran dk berusaha madam bakaran apartemen diterania tanjung duren jakarta barat via,0,netral,netral
2.05129e+18,2026-05-04T13:12:21.000Z,"Sport Center di Peterongan, Semarang, Jawa Tengah, dilaporkan terbakar. Dalam peristiwa itu, dua orang sempat terjebak di lantai tiga sebelum berhasil dievakuasi, sementara petugas pemadam kebakaran berhasil memadamkan api, Senin (4/5). ðŸŽ¥Joh https://t.co/52gBD3YSqd",,in,0,https://x.com/RadioElshinta/status/2051288825901818217,121640063.0,RadioElshinta,positif,"Sport Center di Peterongan, Semarang, Jawa Tengah, dilaporkan terbakar. Dalam peristiwa itu, dua orang sempat terjebak di lantai tiga sebelum berhasil dievakuasi, sementara petugas pemadam kebakaran berhasil memadamkan api, Senin (4/5). ðŸŽ¥Joh https://t.co/52gBD3YSqd",sport center di peterongan semarang jawa tengah dilaporkan terbakar dalam peristiwa itu dua orang sempat terjebak di lantai tiga sebelum berhasil dievakuasi sementara petugas pemadam kebakaran berhasil memadamkan api senin joh,sport center di peterongan semarang jawa tengah dilaporkan terbakar dalam peristiwa itu dua orang sempat terjebak di lantai tiga sebelum berhasil dievakuasi sementara petugas pemadam kebakaran berhasil memadamkan api senin joh,sport center peterongan semarang jawa tengah dilaporkan terbakar peristiwa dua orang sempat terjebak lantai tiga sebelum berhasil dievakuasi sementara petugas pemadam kebakaran berhasil memadamkan api senin joh,sport center terongan semarang jawa tengah lapor bakar ristiwa dua orang sempat jebak lanta tiga sebelum berhasil evakuas sementara tugas madam bakaran berhasil madam ap senin joh,-1,negatif,negatif
2.05366e+18,2026-05-11T02:42:13.000Z,@prischamutiara kobong ? sini aku telponin damkar,prischamutiara,in,0,https://x.com/ratupatriaa/status/2053666959884202331,914679732.0,ratupatriaa,positif,@prischamutiara kobong ? sini aku telponin damkar,kobong sini aku telponin damkar,kobong sini saya telponin damkar,kobong sini telponin damkar,kobong sin telponin damkar,0,netral,netral
2.05115e+18,2026-05-04T03:49:28.000Z,Kalo di indo kan kalo manggil isilop gabisa mending panggil damkar aja yaa suruh semprot air ke orang2 yang ngintilin bangtan. Di semprot air pake pressure tinggi gitu juga mental,,in,0,https://x.com/juseaona/status/2051147168380342284,1.01484e+18,juseaona,positif,Kalo di indo kan kalo manggil isilop gabisa mending panggil damkar aja yaa suruh semprot air ke orang2 yang ngintilin bangtan. Di semprot air pake pressure tinggi gitu juga mental,kalo di indo kan kalo manggil isilop gabisa mending panggil damkar aja yaa suruh semprot air ke orang yang ngintilin bangtan di semprot air pake pressure tinggi gitu juga mental,kalau di indo kan kalau manggil isilop gabisa mending panggil damkar aja yaa suruh semprot air ke orang yang ngintilin bangtan di semprot air pake pressure tinggi gitu juga mental,kalau indo kan kalau manggil isilop gabisa mending panggil damkar aja yaa suruh semprot air orang ngintilin bangtan semprot air pake pressure tinggi gitu mental,kalau indo  kalau manggil isilop gabisa nding panggil damkar aja yaa suruh semprot air orang ngintilin bangtan semprot air pake pressure tingg gitu ntal,0,netral,netral
2.05193e+18,2026-05-06T07:33:21.000Z,"Sebanyak 77 rumah warga di kawasan Pardede, Kampung Jawa Lama, Kota Lhokseumawe, Aceh, ludes dilahap si jago merah pada Rabu (6/5). Kebakaran hebat tersebut menyebabkan ratusan jiwa kehilangan tempat tinggal. Kobaran api baru dapat dipadamkan setelah petugas Pemadam Kebakaran https://t.co/nD8rlpOVY8",,in,1,https://x.com/Metro_TV/status/2051928288055169305,57261519.0,Metro_TV,positif,"Sebanyak 77 rumah warga di kawasan Pardede, Kampung Jawa Lama, Kota Lhokseumawe, Aceh, ludes dilahap si jago merah pada Rabu (6/5). Kebakaran hebat tersebut menyebabkan ratusan jiwa kehilangan tempat tinggal. Kobaran api baru dapat dipadamkan setelah petugas Pemadam Kebakaran https://t.co/nD8rlpOVY8",sebanyak rumah warga di kawasan pardede kampung jawa lama kota lhokseumawe aceh ludes dilahap si jago merah pada rabu kebakaran hebat tersebut menyebabkan ratusan jiwa kehilangan tempat tinggal kobaran api baru dapat dipadamkan setelah petugas pemadam kebakaran,sebanyak rumah warga di kawasan pardede kampung jawa lama kota lhokseumawe aceh ludes dilahap si jago merah pada rabu kebakaran hebat tersebut menyebabkan ratusan jiwa kehilangan tempat tinggal kobaran api baru dapat dipadamkan setelah petugas pemadam kebakaran,sebanyak rumah warga kawasan pardede kampung jawa lama kota lhokseumawe aceh ludes dilahap si jago merah rabu kebakaran hebat tersebut menyebabkan ratusan jiwa kehilangan tempat tinggal kobaran api baru dapat dipadamkan setelah petugas pemadam kebakaran,sebanyak rumah warga kawasan pardede kampung jawa lama kota lhokseumawe aceh ludes lahap s jago rah rabu bakaran hebat sebut nyebab ratusan jiwa hilangan tempat tinggal kobaran ap baru dapat padam sete tugas madam bakaran,0,netral,netral
2.05304e+18,2026-05-09T09:35:32.000Z,"@unmagnetism karna damkar kemana mana bawa strobo, biar selalu menyala",unmagnetism,in,0,https://x.com/duniathien/status/2053046201977844130,1.93086e+18,duniathien,positif,"@unmagnetism karna damkar kemana mana bawa strobo, biar selalu menyala",karna damkar kemana mana bawa strobo biar selalu menyala,karna damkar kemana mana bawa strobo biar selalu menyala,karna damkar kemana mana bawa strobo biar selalu menyala,karna damkar mana mana bawa strobo biar selalu nyala,0,netral,netral
2.05339e+18,2026-05-10T08:18:30.000Z,PANAS BANGET TOLONGGG DAMKAR TOLONGGGG,,in,0,https://x.com/arcticsmoon/status/2053389203430633749,1.69343e+18,arcticsmoon,negatif,PANAS BANGET TOLONGGG DAMKAR TOLONGGGG,panas banget tolonggg damkar tolongggg,panas banget tolonggg damkar tolongggg,panas banget tolonggg damkar tolongggg,panas banget tolonggg damkar tolongggg,0,netral,netral
2.05329e+18,2026-05-10T02:11:45.000Z,"@kuroumichan BERANI BANGET, udah cocok jadi damkar inimah kalau skillnya udah begini.",kuroumichan,in,0,https://x.com/Nocthread/status/2053296906424684808,1.30911e+18,Nocthread,positif,"@kuroumichan BERANI BANGET, udah cocok jadi damkar inimah kalau skillnya udah begini.",berani banget udah cocok jadi damkar inimah kalau skillnya udah begini,berani banget udah cocok jadi damkar inimah kalau skillnya udah begini,berani banget udah cocok jadi damkar inimah kalau skillnya udah begini,beran banget udah cocok jad damkar inimah kalau skill udah begin,1,positif,positif
2.04801e+18,2026-04-25T11:52:47.000Z,"dialah pemadam kebakaran gue, ganteng bgt my sayangðŸ¥¹ðŸ¤ https://t.co/CGvfRca0cG",,in,170,https://x.com/sugarydumpie/status/2048007308316430510,1.71635e+18,sugarydumpie,positif,"dialah pemadam kebakaran gue, ganteng bgt my sayangðŸ¥¹ðŸ¤ https://t.co/CGvfRca0cG",dialah pemadam kebakaran gue ganteng bgt my sayang,dialah pemadam kebakaran saya ganteng banget my sayang,dialah pemadam kebakaran ganteng banget my sayang,a madam bakaran ganteng banget my sayang,0,netral,netral
2.05293e+18,2026-05-10T01:58:19.000Z,@Urrangawak Itu dia bisa turunnya gak ya? Soalnya kucing ku gak bisa turun jadi harus dibantu damkarðŸ˜­ðŸ˜­,Urrangawak,in,0,https://x.com/anyaacantiik/status/2053293525983490420,1.89297e+18,anyaacantiik,positif,@Urrangawak Itu dia bisa turunnya gak ya? Soalnya kucing ku gak bisa turun jadi harus dibantu damkarðŸ˜­ðŸ˜­,itu dia bisa turunnya gak ya soalnya kucing ku gak bisa turun jadi harus dibantu damkar,itu dia bisa turunnya tidak ya soalnya kucing ku tidak bisa turun jadi harus dibantu damkar,bisa turunnya tidak ya soalnya kucing ku tidak bisa turun jadi harus dibantu damkar,bisa turun tidak ya soal kucing  tidak bisa turun jad harus bantu damkar,0,netral,netral
2.05347e+18,2026-05-11T05:06:42.000Z,"@B3doel___ Apapun alasannya, ambulan dan mobil damkar wajib diberi jalan. 
klo sampai mereka menyalahgunakan sirine untuk hal yang bukan darurat, biarlah menjadi tanggung jawab moralnya sendiri.

tapi klo tot tot wuk wuk... hmmm.....ðŸ™„",B3doel___,in,0,https://x.com/semesta_hilang/status/2053703319873573014,1.24447e+18,semesta_hilang,positif,"@B3doel___ Apapun alasannya, ambulan dan mobil damkar wajib diberi jalan. 
klo sampai mereka menyalahgunakan sirine untuk hal yang bukan darurat, biarlah menjadi tanggung jawab moralnya sendiri.

tapi klo tot tot wuk wuk... hmmm.....ðŸ™„",apapun alasannya ambulan dan mobil damkar wajib diberi jalan klo sampai mereka menyalahgunakan sirine untuk hal yang bukan darurat biarlah menjadi tanggung jawab moralnya sendiri tapi klo tot tot wuk wuk hmmm,apapun alasannya ambulan dan mobil damkar wajib diberi jalan klo sampai mereka menyalahgunakan sirine untuk hal yang bukan darurat biarlah menjadi tanggung jawab moralnya sendiri tapi klo tot tot wuk wuk hmmm,apapun alasannya ambulan mobil damkar wajib diberi jalan klo sampai menyalahgunakan sirine hal bukan darurat biarlah menjadi tanggung jawab moralnya sendiri tapi klo tot tot wuk wuk hmmm,apapun alasan ambulan mobil damkar wajib ber jalan klo sampa nyalahguna sirine hal bu darurat biar njad tanggung jawab moral sendir tap klo tot tot wuk wuk hmmm,0,netral,netral
2.0516e+18,2026-05-06T02:05:11.000Z,"@Maylaffyou @meltinngyu @tirta_cipeng gpp panggil damkar aja, sekalian edukasi jga buat tetanggamu klo damkar tugasnya gk cuma madamin api aja hehe",Maylaffyou,in,0,https://x.com/hyunsuuukkkk/status/2051845701941035514,1.82225e+18,hyunsuuukkkk,positif,"@Maylaffyou @meltinngyu @tirta_cipeng gpp panggil damkar aja, sekalian edukasi jga buat tetanggamu klo damkar tugasnya gk cuma madamin api aja hehe",gpp panggil damkar aja sekalian edukasi jga buat tetanggamu klo damkar tugasnya gk cuma madamin api aja hehe,gpp panggil damkar aja sekalian edukasi jga buat tetanggamu klo damkar tugasnya gk cuma madamin api aja hehe,gpp panggil damkar aja sekalian edukasi jga buat tetanggamu klo damkar tugasnya gk cuma madamin api aja hehe,gpp panggil damkar aja sekalian edukas jga buat tetangga klo damkar tugas gk cuma madamin ap aja hehe,0,netral,netral
2.05137e+18,2026-05-04T18:35:02.000Z,"ðŸ’™ top 3 best instansi yg masih pantas dihargai di indonesia

1. damkar
2. tim SAR
3. KAI ðŸ†•",,in,326,https://x.com/baseconvo/status/2051370030864924915,3543491593.0,baseconvo,positif,"ðŸ’™ top 3 best instansi yg masih pantas dihargai di indonesia

1. damkar
2. tim SAR
3. KAI ðŸ†•",top best instansi yg masih pantas dihargai di indonesia damkar tim sar kai,top best instansi yang masih pantas dihargai di indonesia damkar tim sar kai,top best instansi masih pantas dihargai indonesia damkar tim sar kai,top best instans masih pantas harga indonesia damkar tim sar ka,0,netral,netral
2.05126e+18,2026-05-04T11:01:01.000Z,"Ternyata sekarang adalah Hari Pemadam Kebakaran Internasional! Semoga sehat selalu ya, bapak2 damkar ðŸ™

Pernah suatu kali gua berurusan dengan damkar, dimana mereka membantu gua mencari lokasi dari suara anak kucing yang bersembunyi di mesin mobil.

Pas dicek, lokasinya agak https://t.co/cDmvfB3DvC",,in,147,https://x.com/pak_erte92/status/2051255773930680828,195743412.0,pak_erte92,positif,"Ternyata sekarang adalah Hari Pemadam Kebakaran Internasional! Semoga sehat selalu ya, bapak2 damkar ðŸ™

Pernah suatu kali gua berurusan dengan damkar, dimana mereka membantu gua mencari lokasi dari suara anak kucing yang bersembunyi di mesin mobil.

Pas dicek, lokasinya agak https://t.co/cDmvfB3DvC",ternyata sekarang adalah hari pemadam kebakaran internasional semoga sehat selalu ya bapak damkar pernah suatu kali gua berurusan dengan damkar dimana mereka membantu gua mencari lokasi dari suara anak kucing yang bersembunyi di mesin mobil pas dicek lokasinya agak,ternyata sekarang adalah hari pemadam kebakaran internasional semoga sehat selalu ya bapak damkar pernah suatu kali gua berurusan dengan damkar dimana mereka membantu gua mencari lokasi dari suara anak kucing yang bersembunyi di mesin mobil pas dicek lokasinya agak,ternyata sekarang hari pemadam kebakaran internasional semoga sehat selalu ya bapak damkar pernah suatu kali gua berurusan damkar dimana membantu gua mencari lokasi suara anak kucing bersembunyi mesin mobil pas dicek lokasinya agak,nyata sekarang har madam bakaran internasional semoga sehat selalu ya bapak damkar rnah suatu kal gua berurusan damkar mana mbantu gua ncar lokas suara anak kucing bersembuny sin mobil pas cek lokas agak,0,netral,netral
2.05223e+18,2026-05-07T08:03:21.000Z,@Imhereforreply @LambeSahamjja @kai Damkar juga masih lumayan ok kok kak.,Imhereforreply,in,0,https://x.com/AdinataMila/status/2052298225978409357,1.76266e+18,AdinataMila,netral,@Imhereforreply @LambeSahamjja @kai Damkar juga masih lumayan ok kok kak.,damkar juga masih lumayan ok kok kak,damkar juga masih lumayan ok kok kak,damkar masih lumayan ok kok kak,damkar masih lumayan ok kok kak,0,netral,netral
2.05203e+18,2026-05-07T11:20:46.000Z,@teacuptokyo Damkar halo(?)!ðŸ˜®â€ðŸ’¨ðŸ˜®â€ðŸ’¨ðŸ˜®â€ðŸ’¨ðŸ˜®â€ðŸ’¨ðŸ˜®â€ðŸ’¨,teacuptokyo,in,0,https://x.com/udahle_gal/status/2052347908272644339,1.89441e+18,udahle_gal,netral,@teacuptokyo Damkar halo(?)!ðŸ˜®â€ðŸ’¨ðŸ˜®â€ðŸ’¨ðŸ˜®â€ðŸ’¨ðŸ˜®â€ðŸ’¨ðŸ˜®â€ðŸ’¨,damkar halo,damkar halo,damkar halo,damkar halo,0,netral,netral
2.0524e+18,2026-05-07T15:07:14.000Z,"Seorang petugas pemadam kebakaran di Gunungkidul bernama Rudi Indratna dilaporkan pingsan saat mengendarai sepeda motor usai menjalani piket malam.

Selengkapnya di video berikut ini!
#ForYourInformation #CariBeritaditvOne #Gunungkidul #Wonosari #PemadamKebakaran #FYI02 #ZA03 https://t.co/dL8YloDu44",,in,2,https://x.com/tvOneNews/status/2052404897459601780,55507370.0,tvOneNews,netral,"Seorang petugas pemadam kebakaran di Gunungkidul bernama Rudi Indratna dilaporkan pingsan saat mengendarai sepeda motor usai menjalani piket malam.

Selengkapnya di video berikut ini!
#ForYourInformation #CariBeritaditvOne #Gunungkidul #Wonosari #PemadamKebakaran #FYI02 #ZA03 https://t.co/dL8YloDu44",seorang petugas pemadam kebakaran di gunungkidul bernama rudi indratna dilaporkan pingsan saat mengendarai sepeda motor usai menjalani piket malam selengkapnya di video berikut ini foryourinformation cariberitaditvone gunungkidul wonosari pemadamkebakaran fyi za,seorang petugas pemadam kebakaran di gunungkidul bernama rudi indratna dilaporkan pingsan saat mengendarai sepeda motor usai menjalani piket malam selengkapnya di video berikut ini foryourinformation cariberitaditvone gunungkidul wonosari pemadamkebakaran fyi za,seorang petugas pemadam kebakaran gunungkidul bernama rudi indratna dilaporkan pingsan saat mengendarai sepeda motor usai menjalani piket malam selengkapnya video berikut foryourinformation cariberitaditvone gunungkidul wonosari pemadamkebakaran fyi za,seorang tugas madam bakaran gunungkidul bernama rud indratna lapor pingsan saat ngendara sepeda motor usa njalan piket malam selengkap video berikut foryourinformation cariberitaditvone gunungkidul wonosar madamkebakaran fy za,0,netral,netral
2.05113e+18,2026-05-04T08:57:27.000Z,@Lase32029 Berani-beraninya menghalangi mobil pemadam kebakaran,Lase32029,in,1,https://x.com/Ruq4yy4/status/2051224676010233960,1.61165e+18,Ruq4yy4,negatif,@Lase32029 Berani-beraninya menghalangi mobil pemadam kebakaran,berani beraninya menghalangi mobil pemadam kebakaran,berani beraninya menghalangi mobil pemadam kebakaran,berani beraninya menghalangi mobil pemadam kebakaran,beran beran nghalang mobil madam bakaran,1,positif,positif
