conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,full_text_bersih
2043225465184497739,2026-04-12T07:11:26.000Z,0,"Pemadam Jakarta rutin merawat unit operasional, termasuk di Pulau Karya, agar selalu siap menangani darurat di darat dan kepulauan.

Yuk, lihat keseruannya! 👀

#PemadamJakarta #JagaJakarta #JAKI #JS112 #JKTInfo – @dkijakarta https://t.co/y9wBDJp5cg",2043225465184497739,https://pbs.twimg.com/amplify_video_thumb/2043225366064746496/img/5ctXiDOIiqwBStzU.jpg,,in,,0,1,0,https://x.com/humasjakfire/status/2043225465184497739,555862521,humasjakfire,madam jakarta rutin rawat unit operasional masuk pulau karya selalu siap tangan darurat darat pulau yuk lihat seru
2036050110296252731,2026-03-23T11:59:08.000Z,0,"Sebuah pesawat milik Air Canada mengalami kecelakaan di landasan pacu Bandara LaGuardia, New York, Amerika Serikat, Minggu (22/3/2026) malam waktu setempat. Insiden tersebut melibatkan tabrakan antara pesawat dan kendaraan pemadam kebakaran yang berada di area bandara.

Pesawat https://t.co/LwrR4VKD5Y",2036050110296252731,https://pbs.twimg.com/amplify_video_thumb/2036049959053844481/img/5Go738D14VP98je9.jpg,,in,,0,0,0,https://x.com/SINDOnews/status/2036050110296252731,231355136,SINDOnews,buah pesawat milik air canada alami celaka landas pacu bandara laguardia new york amerika serikat minggu malam waktu tempat insiden sebut libat tabrak pesawat kendara madam bakar ada area bandara pesawat
2044073535078052298,2026-04-14T15:21:22.000Z,0,"Tim RESCUE Pemadam Kebakaran Bengkulu Selatan menindak lanjuti laporan Bapak Edwar Kenedy untuk mengevakuasi sarang tawon Vespa Affinis pada hari Selasa, 14 April 2026 pukul 20.30 WIB. 

Lokasi sarang tawon tersebut berada di 

https://t.co/rP07XHT94g",2044073535078052298,,,in,,0,0,0,https://x.com/damkarbs/status/2044073535078052298,1390080853569458177,damkarbs,tim rescue madam bakar bengkulu selatan tindak lanjut lapor bapak edwar kenedy evakuasi sarang tawon vespa affinis hari selasa april pukul wib lokasi sarang tawon sebut ada
2033218184170688994,2026-03-15T16:26:05.000Z,807,"Kebakaran di Mampang Prapatan Malam Ini

Telah terjadi kebakaran yang menghanguskan rumah warga di Jalan Kuningan Barat IV, kawasan Mampang Prapatan, Jakarta Selatan, pada Minggu malam (15/3). Saat ini petugas pemadam kebakaran masih berada di lokasi dan tengah berupaya https://t.co/n71KJlXINo",2033218184170688994,https://pbs.twimg.com/ext_tw_video_thumb/2033218165363396608/pu/img/tzCjn6zH562Pvn0l.jpg,,in,,25,27,156,https://x.com/txtdrjkt/status/2033218184170688994,1252667805947723776,txtdrjkt,bakar mampang prapatan malam telah jadi bakar hangus rumah warga jalan kuningan barat iv kawasan mampang prapatan jakarta selatan minggu malam ini tugas madam bakar ada lokasi tengah upaya
2044999852271255863,2026-04-17T04:42:13.000Z,4,"11.40 Terjadi Kebakaran Hunian di Asrama Polri Kalideres Jakarta Barat, saat ini sedang penanganan oleh Petugas Dinas Pemadam Kebakaran, Anggota Satlantas Jakarta Barat melakukan pengamanan maupun pengaturan lalu lintas guna mencegah kepadatan arus lalu lintas sehingga tidak https://t.co/bj4MW900GK",2044999852271255863,https://pbs.twimg.com/media/HGFL_T8aUAAItVc.jpg,,in,,0,1,1,https://x.com/TMCPoldaMetro/status/2044999852271255863,76647722,TMCPoldaMetro,jadi bakar huni asrama polri kalideres jakarta barat ini sedang tangan tugas dinas madam bakar anggota satlantas jakarta barat laku aman maupun atur lalu lintas cegah padat arus lalu lintas tidak
2044639146317414422,2026-04-17T01:24:43.000Z,0,@empty__core pemadam kebakaran,2044950148934164815,,empty__core,in,,0,0,0,https://x.com/luckystar_0249/status/2044950148934164815,1113974882239254534,luckystar_0249,madam bakar
2043254000741708135,2026-04-12T09:04:50.000Z,0,"Sepanjang Januari hingga awal April 2026, Dinas Pemadam Kebakaran (Damkar) dan Penyelamatan Kota Denpasar mencatat sebanyak 92 kejadian kebakaran.
https://t.co/a8EWWlKSld",2043254000741708135,,,in,,0,0,0,https://x.com/nusabalicom/status/2043254000741708135,2655442453,nusabalicom,panjang januari hingga awal april dinas madam bakar damkar selamat kota denpasar catat banyak jadi bakar
2044391583953326318,2026-04-16T12:19:53.000Z,0,@worksfess Pemadam kebakaran,2044752638298980362,,worksfess,in,,0,0,0,https://x.com/JwSnoopy1902/status/2044752638298980362,1840667250103353344,JwSnoopy1902,madam bakar
2045052732256710778,2026-04-17T08:12:21.000Z,0,Kaya pemadam kebakaran indonesia 😭😭😭😭😭,2045052732256710778,,,in,,0,0,0,https://x.com/kayin_kayy/status/2045052732256710778,1490893000603435013,kayin_kayy,kaya madam bakar indonesia
2041347719676178504,2026-04-07T02:49:57.000Z,1,"🔥 Kebakaran terjadi di BTN Teluk Mulus Blok E4, Selasa (7/4).

Api dilaporkan membakar salah satu bangunan dan mengundang perhatian warga sekitar. Sejumlah relawan pemadam kebakaran dan warga setempat berupaya memadamkan api. 

#PontianakPost #Kebakaran #Pontianak #KubuRaya https://t.co/n7nKBYsc1e",2041347719676178504,https://pbs.twimg.com/ext_tw_video_thumb/2041347665699778561/pu/img/_BuWAkLmiGe6morg.jpg,,in,,0,1,0,https://x.com/pontianakpost1/status/2041347719676178504,4619136320,pontianakpost1,bakar jadi btn teluk mulus blok e selasa api lapor bakar salah satu bangun undang perhati warga jumlah rawan madam bakar warga tempat upaya madam api
2043557021627396119,2026-04-13T05:08:56.000Z,1,lu mau nyiram gue air pake semprotan pemadam kebakaran juga gue ga marah dek...,2043557021627396119,,,in,,0,0,0,https://x.com/nattarchie/status/2043557021627396119,781181666748313600,nattarchie,lu mau nyiram gue air pake semprot madam bakar gue ga marah dek
2043932922152136712,2026-04-14T06:02:37.000Z,1,"Dinas Pemadam Kebakaran dan Penyelamatan (Damkarmat) Kabupaten Banyuwangi menangani insiden kebakaran yang melanda tumpukan sabut kelapa di UD Sumber Kelapa, Jalan Hasanudin, Dusun Krajan, Desa Sraten, Kecamatan Cluring, pada Senin malam, 13 April 2026. https://t.co/yGPf8mzl00",2043932922152136712,https://pbs.twimg.com/ext_tw_video_thumb/2043932319434846211/pu/img/URiHUA5su0n6ZYiz.jpg,,in,,0,0,0,https://x.com/BwiDamkar/status/2043932922152136712,1620611682069544970,BwiDamkar,dinas madam bakar selamat damkarmat kabupaten banyuwangi tangan insiden bakar landa tumpu sabut kelapa ud sumber kelapa jalan hasanudin dusun krajan desa sraten camat cluring senin malam april
2041449921266807234,2026-04-07T09:36:04.000Z,8,"Bimo Margo Hutomo (30), petugas pemadam kebakaran (damkar) yang menjadi korban begal di Cideng, Gambir, Jakarta Pusat, sempat dihantam konblok di bagian kepala oleh pelaku.

Sumber: https://t.co/rgZ7Qsps9m.

~AC #Damkar #Begal #Korban https://t.co/UehRyol6e0",2041449921266807234,https://pbs.twimg.com/amplify_video_thumb/2041449164480102400/img/L3hJzggcLEdJ4X1M.jpg,,in,,0,0,5,https://x.com/kompascom/status/2041449921266807234,23343960,kompascom,bimo margo hutomo tugas madam bakar damkar jadi korban begal cideng gambir jakarta pusat sempat hantam konblok bagi kepala laku sumber ac
2043302208922603609,2026-04-12T19:01:20.000Z,0,@Hate_Fiona Pemadam kebakaran,2043404117935374778,,Hate_Fiona,in,,0,0,0,https://x.com/KayariKairo8088/status/2043404117935374778,65320903,KayariKairo8088,madam bakar
2044639146317414422,2026-04-17T01:52:59.000Z,0,"@lerabbani_ @empty__core Elo yg goblok permanen . Jawaban gua nyindir tau nggak .Jawaban yg betul ya pemadam kebakaran krn bisa mengancam byk nyawa.Mobil ambulance cuma satu nyawa. Mandi kembang 7 rupa sana. Itu foto aslinya nyindir MBG . Elo punya otak gini amat . Pantes negara sulit maju,",2044957264281493670,,lerabbani_,in,,0,0,0,https://x.com/afif_sanja5092/status/2044957264281493670,2007643116090892288,afif_sanja5092,elo yg goblok permanen jawab gua nyindir tau jawab yg betul madam bakar krn ancam byk nyawamobil ambulance cuma satu nyawa mandi kembang rupa sana foto asli nyindir mbg elo punya otak gin pantes negara sulit maju
2044766860470882478,2026-04-16T13:16:24.000Z,0,Dimana2 pemadam kebakaran kenapa keren2 bgt ya. Baik2 bgt. Bener2 rela menolong,2044766860470882478,,,in,,0,0,0,https://x.com/shinesminds/status/2044766860470882478,1300758678698483712,shinesminds,madam bakar keren banget baik banget bener rela tolong
2036244116628189523,2026-03-24T00:50:03.000Z,7,"Horor Footage : Video menunjukkan penerbangan Air Canada AC8646 bertabrakan dengan truk pemadam kebakaran Otoritas Pelabuhan di Bandara LaGuardia.

Kedua pilot tewas. Puluhan penumpang dan dua orang di truk tersebut terluka.

Bandara LaGuardia tetap ditutup sementara NTSB https://t.co/B4h1f3CK37",2036244116628189523,https://pbs.twimg.com/ext_tw_video_thumb/2036244105135792129/pu/img/FkdivW3m-8ojyB5b.jpg,,in,,0,0,1,https://x.com/ingpoX/status/2036244116628189523,1970364492472291328,ingpoX,horor footage video tunjuk terbang air canada ac tabrak truk madam bakar otoritas labuh bandara laguardia dua pilot tewas puluh tumpang dua orang truk sebut luka bandara laguardia tetap tutup ntsb
2033522154604794080,2026-03-16T12:33:57.000Z,2,"Rumah milik warga  di RT 02/02, Kelurahan Cilendek Timur, Kecamatan Bogor Barat, Kota Bogor, mengalami kebakaran pada Senin (16/3/2026) sekitar pukul 14.45 WIB.

Berdasarkan laporan Dinas Pemadam Kebakaran dan Penyelamatan Kota Bogor, api diduga pertama kali muncul dari area https://t.co/liuxW0BxDn",2033522154604794080,https://pbs.twimg.com/ext_tw_video_thumb/2033522084559908864/pu/img/DiMxUJwanfqVGmEA.jpg,,in,,0,0,1,https://x.com/buckmano555/status/2033522154604794080,1366400355366432768,buckmano555,rumah milik warga rt lurah cilendek timur camat bogor barat kota bogor alami bakar senin pukul wib dasar lapor dinas madam bakar selamat kota bogor api duga pertama kali muncul area
2040327642923319362,2026-04-04T07:16:32.000Z,0,"Badan Penanggulangan Bencana Daerah dan Pemadam Kebakaran (BPBD Damkar) Riau, mendapatkan laporan bahwa per hari Jumat (3/4/2026) sore ditemukan 233 hotspot atau titik panas di Provinsi Riau.

#infoRIAU #karhutlaRIAU https://t.co/FPXR8elMBR",2040327642923319362,https://pbs.twimg.com/media/HFCzLMeaAAAEtth.jpg,,in,,0,1,2,https://x.com/infoRIAU/status/2040327642923319362,172425532,infoRIAU,badan tanggulang bencana daerah madam bakar bpbd damkar riau dapat lapor per hari jumat sore temu hotspot titik panas provinsi riau
2033767285509529998,2026-03-17T04:48:01.000Z,13,Pemadam kebakaran tidak bisa lewat karena para kadrun islamist sedang sholat di jalan https://t.co/lxpefka7bO,2033767285509529998,https://pbs.twimg.com/ext_tw_video_thumb/2033767265263620097/pu/img/bBr0Ojqlth1y4uSn.jpg,,in,,4,8,6,https://x.com/theorang389/status/2033767285509529998,1826309227142676486,theorang389,madam bakar bisa lewat para kadrun islamist sedang sholat jalan
2038480090766667807,2026-03-30T04:55:01.000Z,0,"Tim RESCUE Pemadam Kebakaran Bengkulu Selatan menindak lanjuti insruksi Kasatpol PP dan DAMKAR untuk ikut serta dalam pencarian korban tenggelam di Aliran Sungai Lubuk Langkap, Suka Maju Air Nipis pada hari Minggu, 29 Maret 2026 pukul 20.00 WIB.

https://t.co/Pm7vzuIEIe",2038480090766667807,,,in,,0,0,0,https://x.com/damkarbs/status/2038480090766667807,1390080853569458177,damkarbs,tim rescue madam bakar bengkulu selatan tindak lanjut insruksi kasatpol pp damkar ikut dalam cari korban tenggelam alir sungai lubuk langkap suka maju air nipis hari minggu maret pukul wib
2044602843647386021,2026-04-16T02:24:39.000Z,0,"Guys, stok LPG di indonesia tinggal sekitar 11 hari lagi.

Nah, karena sekitar 88% pengguna gas LPG itu adalah rumah tangga, maka kalo gak segera direstock siap-siap rumah kalian harus nyalain api pake api dan kayu seperti manusia gua.

Tips dan Cara Menyalakan Api dengan Kayu: https://t.co/0BCkmPm2MP",2044602843647386021,https://pbs.twimg.com/media/HF_h4LhboAAFDtw.png,,in,,0,1,0,https://x.com/Piter_Kastangel/status/2044602843647386021,1908926415166406656,Piter_Kastangel,guys stok lpg indonesia tinggal hari nah sekitar guna gas lpg adalah rumah tangga kalo gak segera direstock siapsiap rumah kalian nyalain api pake api kayu manusia gua tips cara nyala api kayu
2043044413384122685,2026-04-12T08:12:26.000Z,0,"ㅤ

️️
Tangan mereka mampu untuk menggeser hal-hal yang tipis. Tidak sepenuhnya salah, namun bisa lebih dari cukup untuk menggiring bola api liar menjadi lebih besar daripada aslinya.

Dan justru disitulah letak bahayanya.
️
⠀
️",2043240815615779163,,terjelabak,in,,0,1,0,https://x.com/terjelabak/status/2043240815615779163,1715773722811056128,terjelabak,tangan mampu geser halhal tipis sepenuh salah bisa lebih cukup giring bola api liar jadi lebih besar asli justru situ letak bahaya
2045020623798452631,2026-04-17T06:04:47.000Z,0,"SPM Sub Urusan Bencana dan Pemadam Kebakaran merupakan kewajiban pemerintah daerah untuk menjamin terpenuhinya hak masyarakat atas layanan dasar yang cepat, tepat, dan terstandar dalam penanggulangan bencana dan kebakaran.",2045020631062986774,,BPBDDIY,in,,0,1,0,https://x.com/BPBDDIY/status/2045020631062986774,758572219,BPBDDIY,spm sub urus bencana madam bakar rupa wajib perintah daerah jamin penuh hak masyarakat atas layan dasar cepat tepat standar tanggulang bencana bakar
2043203385571353081,2026-04-12T05:43:42.000Z,1,"Dinas Pemadam Kebakaran dan Penyelamatan (Damkarmat) Kabupaten Banyuwangi bertindak cepat merespons laporan darurat terkait keberadaan ular berbisa yang telah mengakibatkan korban. Insiden terjadi di Jalan wilayah Kelurahan Pengantigan, Kecamatan Banyuwangi, Kabupaten Banyuwangi https://t.co/nX41ceGMxC",2043203385571353081,https://pbs.twimg.com/ext_tw_video_thumb/2043203324246417408/pu/img/iA17VtDP88i2C6mW.jpg,,in,,0,0,0,https://x.com/BwiDamkar/status/2043203385571353081,1620611682069544970,BwiDamkar,dinas madam bakar selamat damkarmat kabupaten banyuwangi tindak cepat respons lapor darurat kait ada ular bisa telah akibat korban insiden jadi jalan wilayah lurah pengantigan camat banyuwangi kabupaten banyuwangi
2042603790684295601,2026-04-10T14:01:20.000Z,0,"1. Kenali risiko keadaan darurat di rumah. 

2. Simpan nomor darurat (pemadam kebakaran, rumah sakit, polisi) di tempat yg gampang terlihat. 

3. Siapkan tas darurat (berisi air, makanan ringan, senter, obat, powerbank)

4. Pastikan jalur keluar rumah aman.",2042603840705618004,,byeonwsk,in,,0,1,0,https://x.com/byeonwsk/status/2042603840705618004,4809679800,byeonwsk,kenal risiko ada darurat rumah simpan nomor darurat madam bakar rumah sakit polisi tempat yg gampang lihat siap tas darurat isi air makan ringan senter obat powerbank pasti jalur keluar rumah aman
2043315037905797274,2026-04-12T13:07:22.000Z,0,"Terjadi percikan api yang diduga berasal dari kabel listrik di wilayah Asem Siketek, Kalilembu, Kecamatan Karangdadap, pada Sabtu (dini hari) sekitar pukul 00.30 WIB.

Percikan api terlihat oleh pengendara yang melintas dan berlangsung selama beberapa menit sebelum akhirnya padam https://t.co/8QiGriuz5L",2043315037905797274,https://pbs.twimg.com/ext_tw_video_thumb/2043314984747237376/pu/img/lapDYQ5ET6nwuc5N.jpg,,in,,0,0,0,https://x.com/pekalongan_info/status/2043315037905797274,802181984675995648,pekalongan_info,jadi percik api duga asal kabel listrik wilayah asem siketek kalilembu camat karangdadap sabtu dini hari pukul wib percik api lihat kendara lintas langsung lama beberapa menit akhir padam
2044936233940566030,2026-04-17T22:02:29.000Z,0,"@Naz_lira Hadits Nabi SAW, 2 dari 3 Hakim (penegak hukum) tempatnya di neraka itu benar adanya. Lihat saja di Prindavan, banyak penegak hukum yg bs dibeli. Untung itu terjadi disana, bukan di Indonesia.",2045261641194074431,,Naz_lira,in,,0,0,0,https://x.com/Adv_Kampong/status/2045261641194074431,1228626166052880384,Adv_Kampong,hadits nabi saw hakim tegak hukum tempat neraka benar ada lihat prindavan banyak tegak hukum yg bs beli untung jadi sana bukan di indonesia
2044366799417077797,2026-04-15T10:46:52.000Z,0,"Menindaklanjuti laporan tersebut, unit dan personel segera menuju lokasi untuk melakukan upaya pemadaman. Operasi pemadaman mulai dilaksanakan pada pukul 15.11 WIB. Kemudian api berhasil dilokalisir pada pukul 15.38 WIB.",2044366843616579918,,humasjakfire,in,,0,1,0,https://x.com/humasjakfire/status/2044366843616579918,555862521,humasjakfire,menindaklanjuti lapor sebut unit personel segera tuju lokasi laku upaya madam operasi madam mulai laksana pukul wib kemudian api hasil dilokalisir pukul wib
2044599635533275257,2026-04-16T04:42:51.000Z,1,"@abid0588 gak usah berandai2, sudah ada urutan prioritas dalam UU 22/2009:
Pemadam kebakaran;
ambulans orang sakit;
Pertolongan pada kecelakaan lalu lintas;
dst",2044637621025120496,,abid0588,in,,0,0,0,https://x.com/nungguangkot/status/2044637621025120496,1199121216675573760,nungguangkot,gak usah beranda ada urut prioritas uu madam bakar ambulans orang sakit tolong celaka lalu lintas
2036329261829890433,2026-03-24T06:28:23.000Z,353,"Definisi 'Tua-tua Keladi'! 🚒 Meskipun sudah bertugas sejak tahun 90-an, unit pemadam kebakaran di Amerika ini masih kinclong dan tangguh banget. Bukti kalau perawatan itu kunci utama! ✨ https://t.co/Dpq6EGYfBs",2036329261829890433,https://pbs.twimg.com/amplify_video_thumb/2036329194314145793/img/dBkcltAb0TXDIT0r.jpg,,in,,0,230,199,https://x.com/_zhyme/status/2036329261829890433,1357226411832954880,_zhyme,definisi tuatua keladi meski tugas sejak tahun an unit madam bakar amerika masih kinclong tangguh banget bukti kalau awat kunci utama
2043501926285971556,2026-04-13T01:30:00.000Z,15,"Seorang anggota pemadam kebakaran di Pos Pinang, Kota Tangerang, dilaporkan menjadi korban pem*kulan oleh seorang pria yang datang bersama dua orang lainnya.

#ForYourInformation #CariBeritaditvOne #PosDamkar #ViralTangerang #PetugasDamkar #FYI05 #ZA03 https://t.co/FOCntvquYd",2043501926285971556,https://pbs.twimg.com/amplify_video_thumb/2043362881115398144/img/J2rGQHvYGdTzFPyh.jpg,,in,,1,4,3,https://x.com/tvOneNews/status/2043501926285971556,55507370,tvOneNews,orang anggota madam bakar pos pinang kota tangerang lapor jadi korban pemkulan orang pria datang sama orang lain
2039654814959968577,2026-04-02T10:42:57.000Z,7,"Kebakaran hebat melanda gudang penyimpanan mobil di Jalan Sisingamangaraja Kisaran, Kabupaten Asahan, Sumatera Utara, Kamis (2/4/2026). Api dengan cepat melahap bangunan dan belasan kendaraan di dalamnya hingga menimbulkan kepulan asap hitam pekat. Petugas pemadam kebakaran https://t.co/j9TsOfne32",2039654814959968577,https://pbs.twimg.com/amplify_video_thumb/2039654754562039808/img/__f73uChzJ6zEDtK.jpg,,in,,0,1,0,https://x.com/Beritasatu/status/2039654814959968577,154102750,Beritasatu,bakar hebat landa gudang simpan mobil jalan sisingamangaraja kisar kabupaten asah sumatera utara kamis api cepat lahap bangun bas kendara dalam hingga timbul kepul asap hitam pekat tugas madam bakar
2042507929291755622,2026-04-10T07:45:21.000Z,0,@forPerthTa aku bawain pemadam kebakaran biar pedta puas,2042509221670064433,,forPerthTa,in,,0,0,0,https://x.com/peanutminute/status/2042509221670064433,2026222559583404032,peanutminute,aku bawain madam bakar biar pedta puas
2044680101011623984,2026-04-16T07:31:39.000Z,0,"Lebih dari 5 penyidik Komisi Pemberantasan Korupsi (KPK) melakukan penggeledahan di Pendopo Tulungagung pada Kamis 16 April 2026 hari ini. Penggeledahan diduga berkaitan dengan kasus korupsi Gatut Sunu Wibowo Bupati Tulungagung.

Lugu Tri Handoko, Kepala Dinas Pemadam Kebakaran &amp; https://t.co/DBxY9npLa8",2044680101011623984,https://pbs.twimg.com/amplify_video_thumb/2044679700136755200/img/thzhN6LO4l8ADkz-.jpg,,in,,0,1,0,https://x.com/radiopatria/status/2044680101011623984,100132119,radiopatria,lebih sidik komisi berantas korupsi kpk laku geledah pendopo tulungagung kamis april hari geledah duga kait kasus korupsi gatut sunu wibowo bupati tulungagung lugu tri handoko kepala dinas madam bakar amp
2044344500806717686,2026-04-15T09:18:05.000Z,0,"15 April 2026,  Ketua Ikatan Adhyaksa Dharmakarini Daerah Serang Ibu Rita Punia Atmaja Melaksanakan pertemuan rutin Ikatan Adhyaksa Dharmakarini Daerah Serang dengan tema ""Sosialisasi Penanganan Kebakaran Dalam Sekala Rumah Tangga”  bersama Dinas Pemadam Kebakaran Kota Serang https://t.co/s74qOPCafq",2044344500806717686,https://pbs.twimg.com/media/HF74erdaYAA6bYG.jpg,,in,,0,0,0,https://x.com/kejariserang/status/2044344500806717686,1315820749735649280,kejariserang,april ketua ikat adhyaksa dharmakarini daerah serang ibu rita punia atmaja laksana temu rutin ikat adhyaksa dharmakarini daerah serang tema sosialisasi tangan bakar sekala rumah tangga sama dinas madam bakar kota serang
2044599635533275257,2026-04-16T02:11:54.000Z,68,Mana yang harus di dahului lebih dulu? Mobil pemadam kebakaran atau mobil ambulance? https://t.co/S500t904J2,2044599635533275257,https://pbs.twimg.com/media/HF_gVcObEAAxsud.jpg,,in,,6,84,10,https://x.com/abid0588/status/2044599635533275257,1547984979447382018,abid0588,mana harus dahulu lebih dulu mobil madam bakar mobil ambulance
2037813506809163945,2026-03-28T08:46:15.000Z,114,Akan menyaingi pemadam kebakaran https://t.co/T1ETiBkjfF,2037813506809163945,https://pbs.twimg.com/media/HEfElSabYAA7pWU.jpg,,in,,0,20,15,https://x.com/myshawti/status/2037813506809163945,1156869918370873344,myshawti,saing madam bakar
2036032284156108828,2026-03-23T10:48:18.000Z,7,"🚨#BREAKING
Setidaknya 70 orang terluka akibat tabrakan yang melibatkan pesawat dan truk pemadam kebakaran di Bandara LaGuardia di New York. 
Pejabat di lokasi telah mengkonfirmasi bahwa dua orang telah dinyatakan meninggal di tempat kejadian. https://t.co/JJObVk91Y6",2036032284156108828,https://pbs.twimg.com/amplify_video_thumb/2035988304580272129/img/HhceWXkobH5AshNw.jpg,,in,,0,0,0,https://x.com/dxrkchocolx/status/2036032284156108828,1208278977040642050,dxrkchocolx,orang luka akibat tabrak libat pesawat truk madam bakar bandara laguardia new york jabat lokasi konfirmasi dua orang nyata tinggal tempat jadi
2037937283660402778,2026-03-28T16:58:06.000Z,3,Kru pemadam kebakaran menghabiskan sepanjang hari untuk memadamkan api di Bandara Internasional Kuwait setelah serangan Iran. https://t.co/nESvo5EgXS,2037937283660402778,https://pbs.twimg.com/ext_tw_video_thumb/2037936975525924864/pu/img/xeQe4VC4QNyEHmQL.jpg,,in,,0,0,4,https://x.com/socarnos/status/2037937283660402778,1708192349589999616,socarnos,kru madam bakar habis panjang hari madam api bandara internasional kuwait serang iran
2041510543153090793,2026-04-10T23:48:16.000Z,0,@Lalerrrrrmu Pemadam kebakaran harusnya . Tp bisa jadi pak pul mengatur MBG utk bisa djalan duluwan,2042751550305775712,,Lalerrrrrmu,in,,0,0,0,https://x.com/MuhYu06689/status/2042751550305775712,1794033467275272193,MuhYu06689,madam bakar harus tp jadi pak pul atur mbg utk djalan duluwan
2045255498686210131,2026-04-17T21:38:04.000Z,0,❤للَّهُمَّ صَلِّ عَلٰى سَيِّدِنَا مُحَمَّدٍ وَعَلٰى آلِ سَيِّدِنَا مُحَمَّدٍ كَمَا صَلَّيْتَ عَلٰى سَيِّدِنَا إِبْرَاهِيْمَ وَعَلٰى آلِ سَيِّدِنَا إِبْرَاهِيْمَ و بَارِكْ عَلٰى سَيِّدِنَا مُحَمَّدٍ وَعَلٰى آلِ سَيِّدِنَا مُحَمَّدٍ,2045255498686210131,,,ar,,0,0,0,https://x.com/teras___rumah/status/2045255498686210131,1342589298,teras___rumah,
2038604941376549335,2026-03-30T13:11:08.000Z,34,"Kebakaran hebat melanda zona industri Ne'ot Hovav di dekat Beersheba, Israel Selatan, pada Minggu (29/3) menyusul serangan udara yang dilancarkan oleh Iran. Kepulan asap hitam pekat membubung tinggi dari kompleks gudang saat tim pemadam kebakaran berupaya mengendalikan api. https://t.co/tAiuVWkYyn",2038604941376549335,https://pbs.twimg.com/amplify_video_thumb/2038603876329525248/img/7vQ8A6ScA1xlV42A.jpg,,in,,0,0,4,https://x.com/Metro_TV/status/2038604941376549335,57261519,Metro_TV,bakar hebat landa zona industri neot hovav dekat beersheba israel selatan minggu susul serang udara lancar iran kepul asap hitam pekat bubung tinggi kompleks gudang tim madam bakar upaya kendali api
2042395768091525455,2026-04-10T00:14:31.000Z,0,"Pelda Samsudin Babinsa Koramil 1407-05/Ulaweng melaksanakan kerja bakti pembersihan lingkungan di sekitar Kantor Pemadam Kebakaran, Kec. Ulaweng, Kab. Bone. 
#tniad
#dispenad
#puspentni
#TNIindonesia
#tetapsemangat
#bekerjaikhlas
#ewako https://t.co/TYV20A97bG",2042395768091525455,https://pbs.twimg.com/media/HFgMD7tbQAErDOJ.jpg,,in,,0,0,0,https://x.com/kodimbone/status/2042395768091525455,983530586508673025,kodimbone,pelda samsudin babinsa koramil ulaweng laksana kerja bakti bersih lingkung sekitar kantor madam bakar kec ulaweng kab bone
2044068213491638435,2026-04-15T15:16:38.000Z,0,@cecilliaaw @tegalfess Yg di dkt pemadam kebakaran setujuu bgtt mana murah dan banyaaak porsinya,2044434733657202749,,cecilliaaw,in,,0,0,0,https://x.com/imoptimuszay/status/2044434733657202749,1880066836773105664,imoptimuszay,yg dkt madam bakar setujuu bgtt mana murah banyaaak porsi
2044243009500524644,2026-04-15T12:16:59.000Z,0,@chrimty Apa mamim boleh jadi pemadam kebakaran juga?,2044389522360902039,,chrimty,in,,0,1,0,https://x.com/jouhyoun/status/2044389522360902039,1181468905,jouhyoun,apa mamim jadi madam bakar
2044639146317414422,2026-04-16T20:41:03.000Z,0,"@empty__core Ambulance, pemadam kebakaran, yang lain tunggu jalanan sepi dulu",2044878762412810550,,empty__core,in,,0,0,0,https://x.com/DROMEO69261/status/2044878762412810550,1795017884877631488,DROMEO69261,ambulance madam bakar lain tunggu jalan sepi dulu
2042885957070807487,2026-04-11T08:42:21.000Z,26,"PEMADAM KEBAKARAN JANGAN DIKASIH LEWAT, BIARKAN PASSION MEMBARA HARI INI🔥🔥
ALIASSS BAGUS BGT WOY MV LO!! minus tayang delay TAPI GAPAPA YANG PENTING BAGUS😭😭🔥🔥",2042885957070807487,,,in,,0,0,5,https://x.com/vvotanet/status/2042885957070807487,1394249284736864258,vvotanet,madam bakar jangan kasih lewat biar passion bara hari aliasss bagus banget woy mv lo minus tayang delay gapapa penting bagus
2045055383832781286,2026-04-17T08:22:53.000Z,10,"izin melaporkan minn, ada mobil tukang tahu bulat terbakar tkp di jl. kenari pukul 14:30wib sudah terkondisikan oleh petugas pemadam kebakaran, terimakasih pada pihak yang sudah membantu juga kepada petugas keamanan smkn 5 yogyakarta yang berkenan menggunakan apar guna membantu https://t.co/5iOfOkwwiJ",2045055383832781286,https://pbs.twimg.com/amplify_video_thumb/2045055319890616320/img/nt7yr60K4roVCduy.jpg,,in,,0,0,0,https://x.com/merapi_uncover/status/2045055383832781286,1279804428724211712,merapi_uncover,izin lapor minn mobil tukang tahu bulat bakar tkp jl kenari pukul wib kondisi tugas madam bakar terimakasih pihak sudah bantu kepada tugas aman smkn yogyakarta kenan guna apar bantu
2044639146317414422,2026-04-16T10:54:42.000Z,0,@empty__core Pemadam kebakaran klo ambulan ada alat P3K nya,2044731203446788295,,empty__core,in,,0,0,0,https://x.com/2636d9aa2c69431/status/2044731203446788295,3192510223,2636d9aa2c69431,madam bakar klo ambul alat pk nya
